price,house_type,house_type_2,rooms,m2,elevator,garage,neighborhood,district
422000,planta_2,exterior,3,97.0,yes,no,berruguete,tetuan
150000,planta_3,exterior,2,53.0,no,no,valdeacederas,tetuan
299000,planta_2,exterior,3,81.0,no,no,valdeacederas,tetuan
324500,planta_1,exterior,2,77.0,yes,yes,berruguete,tetuan
294500,planta_1,exterior,2,72.0,yes,yes,berruguete,tetuan
207500,bajo,exterior,1,54.0,yes,yes,berruguete,tetuan
499000,planta_3,interior,4,108.0,yes,no,cuatro_caminos,tetuan
470000,planta_4,exterior,2,112.0,yes,yes,ventilla-almenara,tetuan
280000,planta_1,exterior,1,56.0,yes,no,bellas_vistas,tetuan
285000,planta_2,exterior,1,56.0,yes,no,bellas_vistas,tetuan
289000,planta_3,exterior,1,56.0,yes,no,bellas_vistas,tetuan
285000,planta_2,exterior,1,47.0,yes,no,bellas_vistas,tetuan
289000,planta_3,exterior,1,47.0,yes,no,bellas_vistas,tetuan
280000,planta_1,exterior,1,53.0,yes,no,bellas_vistas,tetuan
289000,planta_3,exterior,1,53.0,yes,no,bellas_vistas,tetuan
285000,planta_2,exterior,1,53.0,yes,no,bellas_vistas,tetuan
280000,planta_1,exterior,1,47.0,yes,no,bellas_vistas,tetuan
415000,planta_4,exterior,2,85.0,yes,yes,ventilla-almenara,tetuan
370000,planta_2,exterior,2,90.0,yes,yes,ventilla-almenara,tetuan
375000,planta_3,exterior,2,90.0,yes,yes,ventilla-almenara,tetuan
360000,planta_1,exterior,2,90.0,yes,yes,ventilla-almenara,tetuan
1185000,planta_4,exterior,4,240.0,yes,no,cuzco-castillejos,tetuan
1169000,planta_4,exterior,6,344.0,yes,no,cuzco-castillejos,tetuan
260000,planta_4,exterior,1,99.0,yes,no,berruguete,tetuan
895000,planta_1,exterior,4,200.0,yes,no,cuatro_caminos,tetuan
1420000,planta_6,exterior,4,230.0,yes,no,cuzco-castillejos,tetuan
345000,entreplanta,exterior,3,79.0,no,no,cuatro_caminos,tetuan
421000,planta_4,exterior,2,140.0,yes,no,valdeacederas,tetuan
203000,bajo,exterior,1,44.0,no,no,cuatro_caminos,tetuan
339000,planta_1,exterior,3,94.0,yes,yes,berruguete,tetuan
150000,planta_3,exterior,2,56.0,no,no,valdeacederas,tetuan
200000,bajo,exterior,1,71.0,no,no,berruguete,tetuan
247888,planta_1,exterior,3,85.0,yes,no,berruguete,tetuan
230000,planta_4,interior,3,64.0,no,no,cuzco-castillejos,tetuan
1185000,planta_4,exterior,6,240.0,yes,no,cuzco-castillejos,tetuan
113000,bajo,exterior,2,45.0,no,no,valdeacederas,tetuan
1000000,planta_5,exterior,5,160.0,yes,no,ventilla-almenara,tetuan
725000,planta_7,exterior,4,148.0,yes,yes,cuzco-castillejos,tetuan
725000,planta_7,exterior,4,149.0,yes,yes,cuzco-castillejos,tetuan
235000,planta_1,exterior,2,68.0,no,no,valdeacederas,tetuan
244900,planta_2,exterior,1,67.0,yes,no,berruguete,tetuan
130281,bajo,exterior,2,44.0,no,no,bellas_vistas,tetuan
135900,bajo,exterior,1,34.0,no,no,berruguete,tetuan
1850000,planta_1,exterior,9,346.0,yes,no,cuatro_caminos,tetuan
790000,planta_4,exterior,3,136.0,yes,no,cuatro_caminos,tetuan
620000,planta_7,exterior,3,130.0,yes,yes,cuzco-castillejos,tetuan
375000,planta_3,exterior,2,86.0,yes,no,ventilla-almenara,tetuan
489000,planta_3,exterior,2,89.0,yes,no,bellas_vistas,tetuan
499000,planta_3,exterior,2,92.0,yes,no,bellas_vistas,tetuan
294000,planta_2,exterior,1,51.0,yes,no,bellas_vistas,tetuan
364000,planta_2,exterior,2,71.0,yes,no,bellas_vistas,tetuan
435000,planta_3,exterior,1,73.0,yes,no,bellas_vistas,tetuan
445000,planta_3,exterior,1,77.0,yes,no,bellas_vistas,tetuan
319000,bajo,exterior,2,77.0,yes,no,bellas_vistas,tetuan
309000,bajo,exterior,1,77.0,yes,no,bellas_vistas,tetuan
399000,bajo,exterior,2,90.0,yes,no,bellas_vistas,tetuan
249000,bajo,exterior,1,50.0,yes,no,bellas_vistas,tetuan
151000,planta_3,exterior,2,76.0,no,no,cuzco-castillejos,tetuan
78500,semi-sotano,interior,2,21.0,no,no,bellas_vistas,tetuan
310000,planta_3,exterior,2,73.0,yes,no,cuzco-castillejos,tetuan
213500,bajo,exterior,1,73.0,yes,yes,berruguete,tetuan
181000,bajo,exterior,1,36.0,no,no,bellas_vistas,tetuan
224700,bajo,exterior,1,67.0,yes,yes,berruguete,tetuan
800000,semi-sotano,exterior,4,100.0,yes,no,ventilla-almenara,tetuan
232700,bajo,exterior,1,77.0,yes,yes,berruguete,tetuan
1190000,planta_4,exterior,9,240.0,yes,no,cuzco-castillejos,tetuan
159000,entreplanta,exterior,1,52.0,yes,no,bellas_vistas,tetuan
135000,planta_3,exterior,1,27.0,no,no,cuatro_caminos,tetuan
470000,planta_4,exterior,2,96.0,yes,yes,cuatro_caminos,tetuan
210000,planta_2,exterior,1,44.0,yes,yes,berruguete,tetuan
113000,bajo,exterior,1,45.0,no,no,valdeacederas,tetuan
170000,bajo,exterior,2,61.0,no,yes,valdeacederas,tetuan
1854000,planta_1,exterior,7,346.0,yes,no,cuatro_caminos,tetuan
255000,planta_1,interior,3,62.0,no,no,bellas_vistas,tetuan
135000,planta_3,interior,2,30.0,no,no,cuatro_caminos,tetuan
179000,planta_1,exterior,1,35.0,no,no,cuzco-castillejos,tetuan
160000,planta_1,exterior,1,40.0,no,no,bellas_vistas,tetuan
340000,planta_3,exterior,3,90.0,yes,no,bellas_vistas,tetuan
340000,planta_4,unknow,3,82.0,no,no,bellas_vistas,tetuan
500000,planta_3,exterior,3,101.0,yes,no,cuatro_caminos,tetuan
280000,bajo,interior,2,71.0,no,no,valdeacederas,tetuan
649500,planta_2,exterior,4,120.0,yes,no,cuatro_caminos,tetuan
195000,planta_2,exterior,3,61.0,no,no,berruguete,tetuan
900000,planta_6,exterior,3,163.0,yes,no,cuatro_caminos,tetuan
370000,planta_2,exterior,3,106.0,yes,yes,berruguete,tetuan
229000,bajo,exterior,1,46.0,no,no,cuatro_caminos,tetuan
565000,planta_3,exterior,3,144.0,yes,yes,berruguete,tetuan
560000,bajo,exterior,3,95.0,no,no,valdeacederas,tetuan
950000,planta_4,exterior,5,211.0,yes,yes,cuatro_caminos,tetuan
329900,planta_1,interior,1,50.0,yes,no,cuzco-castillejos,tetuan
350000,planta_1,exterior,3,70.0,no,no,berruguete,tetuan
155000,bajo,exterior,2,41.0,no,no,berruguete,tetuan
349995,planta_2,exterior,3,80.0,yes,no,cuatro_caminos,tetuan
424000,planta_3,exterior,2,71.0,yes,no,cuatro_caminos,tetuan
947600,planta_4,exterior,3,165.0,yes,no,cuatro_caminos,tetuan
550000,planta_1,interior,3,179.0,yes,no,bellas_vistas,tetuan
279000,planta_4,interior,3,75.0,yes,yes,valdeacederas,tetuan
360000,bajo,exterior,2,143.0,no,yes,cuzco-castillejos,tetuan
109995,bajo,interior,1,30.0,no,no,bellas_vistas,tetuan
199000,planta_2,exterior,1,47.0,yes,no,valdeacederas,tetuan
460000,bajo,exterior,4,105.0,yes,no,cuatro_caminos,tetuan
360000,bajo,exterior,2,60.0,no,no,ventilla-almenara,tetuan
245000,bajo,exterior,1,64.0,yes,no,valdeacederas,tetuan
189000,planta_1,interior,1,50.0,no,no,cuatro_caminos,tetuan
429000,planta_3,exterior,4,100.0,yes,yes,valdeacederas,tetuan
199900,planta_3,exterior,1,34.0,yes,no,valdeacederas,tetuan
229000,planta_1,exterior,3,76.0,no,no,berruguete,tetuan
993000,planta_4,exterior,5,280.0,yes,no,cuzco-castillejos,tetuan
425000,planta_3,exterior,2,76.0,yes,no,ventilla-almenara,tetuan
108500,bajo,exterior,2,33.0,no,no,bellas_vistas,tetuan
249000,bajo,exterior,2,85.0,yes,no,cuzco-castillejos,tetuan
115000,bajo,exterior,2,27.0,no,no,ventilla-almenara,tetuan
204995,planta_2,exterior,4,70.0,no,no,cuatro_caminos,tetuan
260000,planta_2,interior,3,62.0,no,no,valdeacederas,tetuan
559000,planta_2,exterior,3,90.0,yes,no,cuzco-castillejos,tetuan
210000,bajo,exterior,2,41.0,yes,no,cuatro_caminos,tetuan
135000,bajo,interior,1,35.0,yes,no,berruguete,tetuan
129000,bajo,interior,2,40.0,no,no,valdeacederas,tetuan
132000,planta_2,interior,1,44.0,no,no,bellas_vistas,tetuan
230000,planta_1,exterior,2,71.0,yes,no,valdeacederas,tetuan
480000,planta_9,exterior,1,70.0,yes,no,cuatro_caminos,tetuan
435000,planta_1,interior,3,100.0,yes,no,berruguete,tetuan
139000,planta_3,exterior,2,37.0,no,no,bellas_vistas,tetuan
340000,semi-sotano,exterior,3,80.0,yes,no,bellas_vistas,tetuan
129000,bajo,interior,2,40.0,yes,no,cuatro_caminos,tetuan
260000,planta_1,exterior,3,84.0,yes,no,berruguete,tetuan
330000,planta_3,exterior,3,75.0,yes,no,cuatro_caminos,tetuan
409000,planta_6,exterior,4,125.0,yes,no,berruguete,tetuan
370000,planta_2,exterior,3,97.0,no,no,cuzco-castillejos,tetuan
180000,planta_1,exterior,2,46.0,no,no,berruguete,tetuan
605000,planta_2,exterior,3,166.0,yes,yes,ventilla-almenara,tetuan
220000,planta_3,exterior,1,50.0,yes,yes,valdeacederas,tetuan
400000,planta_7,exterior,2,83.0,yes,no,valdeacederas,tetuan
195000,bajo,exterior,1,53.0,yes,no,valdeacederas,tetuan
160000,planta_5,interior,1,25.0,yes,no,cuatro_caminos,tetuan
197619,bajo,exterior,1,69.0,yes,no,valdeacederas,tetuan
450000,planta_1,exterior,5,142.0,no,no,berruguete,tetuan
195800,planta_1,exterior,3,65.0,no,no,ventilla-almenara,tetuan
310000,planta_3,exterior,2,79.0,yes,yes,berruguete,tetuan
990000,planta_7,exterior,4,250.0,yes,yes,cuatro_caminos,tetuan
247000,planta_3,exterior,3,79.0,no,no,bellas_vistas,tetuan
499000,planta_6,exterior,4,131.0,yes,no,ventilla-almenara,tetuan
395000,planta_2,exterior,3,75.0,yes,no,cuzco-castillejos,tetuan
240000,planta_5,exterior,3,65.0,no,no,bellas_vistas,tetuan
127000,planta_2,exterior,2,38.0,no,no,valdeacederas,tetuan
290000,planta_2,exterior,4,98.0,no,no,cuzco-castillejos,tetuan
400000,planta_5,exterior,2,85.0,yes,yes,cuzco-castillejos,tetuan
535000,bajo,exterior,3,133.0,yes,no,cuatro_caminos,tetuan
220000,planta_3,interior,2,60.0,no,no,berruguete,tetuan
219100,bajo,exterior,1,63.0,yes,yes,berruguete,tetuan
213500,bajo,exterior,1,72.0,yes,yes,berruguete,tetuan
439000,planta_2,exterior,4,111.0,yes,no,ventilla-almenara,tetuan
216000,planta_4,exterior,4,59.0,no,no,berruguete,tetuan
385000,planta_1,exterior,3,161.0,no,yes,valdeacederas,tetuan
875000,planta_2,exterior,3,155.0,yes,yes,cuzco-castillejos,tetuan
260000,planta_1,exterior,2,56.0,no,no,berruguete,tetuan
243000,planta_1,exterior,3,90.0,no,no,berruguete,tetuan
142000,bajo,interior,2,50.0,yes,no,bellas_vistas,tetuan
170000,planta_1,exterior,1,32.0,no,no,bellas_vistas,tetuan
170000,bajo,interior,1,44.0,no,no,cuzco-castillejos,tetuan
1854000,planta_1,exterior,9,344.0,yes,no,cuatro_caminos,tetuan
850000,planta_9,exterior,3,160.0,yes,yes,cuzco-castillejos,tetuan
440000,planta_9,exterior,3,85.0,yes,no,ventilla-almenara,tetuan
120500,bajo,interior,1,36.0,no,no,berruguete,tetuan
499000,planta_3,exterior,4,102.0,yes,no,cuatro_caminos,tetuan
199000,bajo,exterior,1,45.0,yes,yes,valdeacederas,tetuan
249000,planta_1,exterior,3,64.0,yes,no,berruguete,tetuan
575000,planta_6,exterior,4,150.0,yes,no,cuatro_caminos,tetuan
380000,planta_5,exterior,3,116.0,yes,yes,ventilla-almenara,tetuan
285000,bajo,exterior,2,92.0,no,no,valdeacederas,tetuan
220000,bajo,exterior,1,40.0,no,no,cuatro_caminos,tetuan
510000,planta_3,exterior,2,121.0,yes,no,ventilla-almenara,tetuan
499000,planta_6,exterior,4,131.0,yes,no,cuatro_caminos,tetuan
340000,planta_4,exterior,2,80.0,yes,no,bellas_vistas,tetuan
250000,planta_3,exterior,2,65.0,no,no,valdeacederas,tetuan
510000,planta_3,exterior,2,124.0,yes,no,ventilla-almenara,tetuan
75000,bajo,exterior,2,33.0,no,no,berruguete,tetuan
219000,bajo,exterior,2,82.0,no,no,valdeacederas,tetuan
950000,planta_3,exterior,3,127.0,yes,no,cuzco-castillejos,tetuan
270000,planta_1,exterior,1,83.0,yes,yes,bellas_vistas,tetuan
1150000,planta_4,exterior,5,300.0,yes,yes,cuzco-castillejos,tetuan
370000,planta_6,exterior,3,121.0,yes,no,bellas_vistas,tetuan
330000,planta_3,exterior,3,85.0,yes,no,cuzco-castillejos,tetuan
250000,planta_1,exterior,3,75.0,no,no,bellas_vistas,tetuan
920000,planta_1,exterior,4,225.0,yes,yes,ventilla-almenara,tetuan
105000,bajo,exterior,2,42.0,no,no,bellas_vistas,tetuan
499000,planta_2,exterior,3,90.0,yes,yes,cuzco-castillejos,tetuan
69900,bajo,exterior,1,20.0,no,no,valdeacederas,tetuan
330000,planta_3,exterior,3,75.0,yes,no,cuzco-castillejos,tetuan
950000,planta_1,exterior,4,225.0,yes,yes,ventilla-almenara,tetuan
319900,bajo,exterior,3,95.0,no,yes,bellas_vistas,tetuan
146000,planta_3,exterior,2,57.0,no,no,berruguete,tetuan
218000,planta_1,exterior,1,54.0,yes,no,valdeacederas,tetuan
239000,planta_3,exterior,3,85.0,no,no,valdeacederas,tetuan
735000,planta_1,exterior,7,206.0,yes,no,cuatro_caminos,tetuan
430000,planta_7,exterior,4,115.0,yes,yes,valdeacederas,tetuan
178000,planta_2,exterior,1,56.0,yes,no,berruguete,tetuan
899000,planta_3,exterior,6,280.0,yes,no,cuatro_caminos,tetuan
125000,bajo,interior,1,35.0,no,no,bellas_vistas,tetuan
3600000,planta_5,exterior,4,323.0,yes,no,cuzco-castillejos,tetuan
179000,bajo,exterior,2,55.0,yes,no,bellas_vistas,tetuan
125000,planta_3,interior,2,40.0,no,no,bellas_vistas,tetuan
295000,planta_1,exterior,5,98.0,no,no,bellas_vistas,tetuan
150000,planta_1,exterior,2,36.0,no,no,bellas_vistas,tetuan
169000,planta_3,interior,2,46.0,no,no,bellas_vistas,tetuan
99000,bajo,exterior,1,40.0,no,no,valdeacederas,tetuan
232500,planta_3,exterior,2,60.0,yes,no,valdeacederas,tetuan
205000,planta_1,exterior,3,65.0,no,no,ventilla-almenara,tetuan
270000,planta_1,exterior,2,50.0,yes,no,berruguete,tetuan
220000,bajo,exterior,1,50.0,yes,no,berruguete,tetuan
650000,planta_2,exterior,4,114.0,yes,no,cuatro_caminos,tetuan
166000,bajo,exterior,1,55.0,no,no,berruguete,tetuan
314900,planta_2,exterior,3,94.0,yes,yes,berruguete,tetuan
390000,planta_2,exterior,3,115.0,no,no,berruguete,tetuan
549000,planta_-1,unknow,3,551.0,no,no,berruguete,tetuan
160000,bajo,exterior,2,50.0,yes,no,berruguete,tetuan
240000,planta_2,exterior,2,88.0,yes,no,valdeacederas,tetuan
385000,planta_4,exterior,5,94.0,yes,no,valdeacederas,tetuan
125000,bajo,interior,2,30.0,no,no,cuatro_caminos,tetuan
126000,bajo,exterior,1,37.0,no,no,bellas_vistas,tetuan
360000,planta_1,exterior,3,82.0,yes,no,cuatro_caminos,tetuan
290000,planta_1,interior,2,71.0,no,no,cuzco-castillejos,tetuan
75000,bajo,exterior,2,38.0,no,no,berruguete,tetuan
182000,planta_2,interior,2,40.0,no,no,cuatro_caminos,tetuan
620000,planta_4,exterior,3,117.0,yes,no,cuatro_caminos,tetuan
220000,planta_1,exterior,3,72.0,no,no,berruguete,tetuan
160000,bajo,exterior,1,62.0,yes,no,valdeacederas,tetuan
120500,bajo,interior,1,35.0,no,no,berruguete,tetuan
215000,bajo,exterior,1,52.0,no,no,valdeacederas,tetuan
210000,planta_4,exterior,3,99.0,no,no,valdeacederas,tetuan
78500,sotano,interior,1,21.0,no,no,bellas_vistas,tetuan
210000,planta_3,exterior,1,45.0,yes,no,ventilla-almenara,tetuan
499000,planta_1,exterior,4,200.0,no,yes,valdeacederas,tetuan
345000,planta_1,exterior,1,326.0,no,yes,valdeacederas,tetuan
409000,planta_2,exterior,4,125.0,yes,yes,valdeacederas,tetuan
149000,bajo,exterior,3,70.0,no,no,berruguete,tetuan
690000,planta_4,exterior,4,138.0,yes,no,cuatro_caminos,tetuan
229000,planta_2,exterior,2,60.0,no,no,berruguete,tetuan
350000,planta_7,exterior,1,42.0,yes,yes,cuzco-castillejos,tetuan
170000,bajo,interior,1,42.0,yes,no,bellas_vistas,tetuan
160000,planta_2,exterior,3,53.0,no,no,ventilla-almenara,tetuan
229500,planta_3,exterior,2,63.0,no,no,bellas_vistas,tetuan
269000,planta_3,exterior,2,93.0,no,no,ventilla-almenara,tetuan
199900,bajo,exterior,2,60.0,no,no,valdeacederas,tetuan
199000,entreplanta,exterior,1,45.0,yes,yes,berruguete,tetuan
135000,planta_3,unknow,2,27.0,no,no,cuatro_caminos,tetuan
309000,planta_1,exterior,3,98.0,yes,no,berruguete,tetuan
95000,bajo,exterior,1,28.0,no,no,berruguete,tetuan
415000,bajo,exterior,2,130.0,no,yes,valdeacederas,tetuan
319900,planta_4,exterior,2,65.0,yes,yes,valdeacederas,tetuan
198000,planta_2,exterior,2,46.0,no,no,berruguete,tetuan
280000,planta_3,exterior,3,85.0,no,no,bellas_vistas,tetuan
235000,planta_3,exterior,1,45.0,yes,yes,berruguete,tetuan
585000,planta_4,exterior,2,112.0,yes,no,cuzco-castillejos,tetuan
250000,bajo,exterior,3,83.0,no,no,ventilla-almenara,tetuan
200000,bajo,exterior,2,53.0,no,no,cuatro_caminos,tetuan
183000,bajo,exterior,1,50.0,no,no,cuatro_caminos,tetuan
350000,entreplanta,exterior,3,72.0,no,no,cuatro_caminos,tetuan
145000,planta_2,exterior,2,47.0,no,no,valdeacederas,tetuan
290000,planta_3,exterior,3,89.0,yes,no,berruguete,tetuan
470000,bajo,exterior,3,70.0,no,no,bellas_vistas,tetuan
150000,planta_3,exterior,2,45.0,no,no,valdeacederas,tetuan
140000,planta_2,exterior,1,36.0,no,no,valdeacederas,tetuan
220000,bajo,exterior,1,55.0,no,no,cuatro_caminos,tetuan
225000,bajo,interior,1,74.0,yes,no,bellas_vistas,tetuan
469000,bajo,unknow,4,149.0,yes,no,cuatro_caminos,tetuan
232700,planta_1,exterior,1,67.0,no,yes,berruguete,tetuan
850000,planta_1,exterior,3,155.0,yes,yes,cuatro_caminos,tetuan
155000,bajo,interior,2,52.0,no,no,cuatro_caminos,tetuan
270000,planta_2,exterior,3,72.0,no,no,bellas_vistas,tetuan
275000,planta_1,exterior,2,77.0,yes,no,berruguete,tetuan
169500,planta_1,exterior,1,41.0,no,no,berruguete,tetuan
370000,planta_2,exterior,2,78.0,no,no,valdeacederas,tetuan
210000,planta_1,exterior,1,61.0,no,no,ventilla-almenara,tetuan
124000,bajo,exterior,1,29.0,no,no,berruguete,tetuan
219000,planta_2,exterior,1,63.0,yes,no,berruguete,tetuan
339999,bajo,exterior,3,104.0,yes,no,ventilla-almenara,tetuan
365000,planta_1,exterior,4,125.0,no,no,bellas_vistas,tetuan
124000,bajo,interior,1,30.0,no,no,bellas_vistas,tetuan
125000,bajo,exterior,2,46.0,no,no,valdeacederas,tetuan
210900,planta_2,exterior,1,57.0,yes,no,valdeacederas,tetuan
225900,planta_1,exterior,1,69.0,yes,yes,berruguete,tetuan
519920,bajo,exterior,4,149.0,yes,no,cuatro_caminos,tetuan
247200,planta_1,exterior,1,68.0,yes,no,berruguete,tetuan
260000,planta_4,exterior,1,52.0,yes,no,berruguete,tetuan
154000,planta_3,exterior,2,65.0,no,no,berruguete,tetuan
850000,planta_2,exterior,4,205.0,yes,no,cuatro_caminos,tetuan
785000,planta_5,exterior,4,202.0,yes,yes,cuatro_caminos,tetuan
273000,planta_2,exterior,3,101.0,yes,yes,ventilla-almenara,tetuan
675000,planta_6,exterior,3,88.0,yes,no,cuatro_caminos,tetuan
270000,planta_3,exterior,1,57.0,no,no,bellas_vistas,tetuan
720000,planta_2,interior,4,149.0,yes,no,cuatro_caminos,tetuan
435000,bajo,exterior,2,84.0,yes,yes,bellas_vistas,tetuan
225000,planta_1,exterior,1,60.0,yes,no,berruguete,tetuan
240000,planta_1,exterior,2,65.0,no,no,ventilla-almenara,tetuan
945000,planta_3,exterior,5,205.0,yes,no,cuatro_caminos,tetuan
350000,bajo,exterior,3,84.0,yes,no,cuatro_caminos,tetuan
380000,planta_4,exterior,4,94.0,yes,no,valdeacederas,tetuan
399000,planta_7,exterior,3,81.0,yes,no,ventilla-almenara,tetuan
340000,planta_1,exterior,3,93.0,no,no,bellas_vistas,tetuan
320000,planta_2,interior,3,63.0,no,no,cuzco-castillejos,tetuan
252000,planta_3,exterior,3,85.0,no,yes,valdeacederas,tetuan
260000,planta_2,exterior,1,53.0,yes,no,valdeacederas,tetuan
620000,planta_3,exterior,3,114.0,yes,yes,berruguete,tetuan
270000,planta_2,exterior,3,83.0,yes,no,berruguete,tetuan
215000,bajo,exterior,1,60.0,yes,no,valdeacederas,tetuan
124000,bajo,exterior,1,41.0,no,no,bellas_vistas,tetuan
153000,bajo,exterior,3,72.0,no,no,valdeacederas,tetuan
490000,bajo,exterior,3,125.0,yes,no,cuzco-castillejos,tetuan
75000,casa,exterior,2,37.0,no,no,berruguete,tetuan
255000,planta_2,exterior,2,65.0,no,no,bellas_vistas,tetuan
539000,planta_1,exterior,3,137.0,yes,no,bellas_vistas,tetuan
315000,bajo,exterior,4,88.0,no,no,cuatro_caminos,tetuan
790000,planta_4,exterior,5,179.0,yes,yes,cuzco-castillejos,tetuan
125000,bajo,exterior,1,30.0,no,no,bellas_vistas,tetuan
1100000,planta_10,exterior,4,200.0,yes,yes,cuatro_caminos,tetuan
875000,planta_1,exterior,3,193.0,yes,yes,cuatro_caminos,tetuan
75000,bajo,interior,1,37.0,no,no,berruguete,tetuan
230000,bajo,exterior,3,66.0,yes,no,valdeacederas,tetuan
119900,bajo,exterior,2,49.0,no,no,bellas_vistas,tetuan
502000,bajo,exterior,3,152.0,yes,yes,ventilla-almenara,tetuan
224000,planta_4,exterior,4,59.0,no,no,berruguete,tetuan
790000,planta_6,exterior,2,135.0,yes,yes,cuzco-castillejos,tetuan
167000,bajo,exterior,1,65.0,no,no,bellas_vistas,tetuan
1025000,planta_5,exterior,4,200.0,yes,yes,cuatro_caminos,tetuan
425000,planta_1,exterior,2,90.0,yes,no,cuzco-castillejos,tetuan
195000,bajo,interior,2,55.0,yes,no,cuatro_caminos,tetuan
349000,entreplanta,exterior,2,65.0,yes,yes,bellas_vistas,tetuan
340000,planta_6,interior,2,75.0,yes,no,cuzco-castillejos,tetuan
185000,planta_2,exterior,1,45.0,yes,no,berruguete,tetuan
121000,planta_1,exterior,2,41.0,no,no,bellas_vistas,tetuan
198900,bajo,exterior,1,46.0,yes,no,valdeacederas,tetuan
450000,planta_1,exterior,2,130.0,no,yes,valdeacederas,tetuan
210900,planta_2,exterior,1,54.0,yes,no,valdeacederas,tetuan
198750,bajo,exterior,1,51.0,yes,no,valdeacederas,tetuan
195000,bajo,exterior,1,49.0,yes,no,valdeacederas,tetuan
550000,planta_1,interior,3,150.0,yes,no,cuatro_caminos,tetuan
115000,bajo,exterior,1,35.0,no,no,valdeacederas,tetuan
270000,planta_2,exterior,1,52.0,yes,yes,valdeacederas,tetuan
278500,planta_6,exterior,4,80.0,yes,no,berruguete,tetuan
900000,planta_6,exterior,3,163.0,yes,yes,cuatro_caminos,tetuan
85000,bajo,interior,1,35.0,no,no,berruguete,tetuan
210000,planta_4,exterior,4,95.0,no,no,valdeacederas,tetuan
244900,planta_2,exterior,1,67.0,no,yes,berruguete,tetuan
550000,planta_1,exterior,2,115.0,yes,yes,cuatro_caminos,tetuan
152856,planta_4,unknow,3,64.0,no,no,berruguete,tetuan
115000,planta_1,interior,2,36.0,yes,no,berruguete,tetuan
590000,planta_6,exterior,2,85.0,yes,no,cuatro_caminos,tetuan
147000,bajo,exterior,1,30.0,no,no,valdeacederas,tetuan
145000,planta_1,interior,1,30.0,no,no,valdeacederas,tetuan
159000,planta_1,exterior,1,33.0,no,no,valdeacederas,tetuan
128000,bajo,interior,2,36.0,no,no,valdeacederas,tetuan
187500,planta_-1,exterior,3,53.0,no,no,berruguete,tetuan
174900,bajo,interior,1,38.0,yes,no,bellas_vistas,tetuan
232000,bajo,exterior,1,44.0,no,no,berruguete,tetuan
124000,bajo,interior,1,29.0,no,no,bellas_vistas,tetuan
254000,bajo,exterior,1,68.0,no,no,berruguete,tetuan
152856,planta_4,exterior,3,64.0,no,no,berruguete,tetuan
260000,planta_4,exterior,2,99.0,yes,no,berruguete,tetuan
1640000,planta_6,exterior,5,343.0,yes,yes,cuzco-castillejos,tetuan
214400,planta_2,exterior,1,67.0,yes,no,berruguete,tetuan
250000,bajo,exterior,2,91.0,yes,yes,valdeacederas,tetuan
190000,planta_2,exterior,2,67.0,no,no,valdeacederas,tetuan
380000,bajo,exterior,4,100.0,no,no,cuatro_caminos,tetuan
195000,bajo,exterior,2,63.0,no,no,valdeacederas,tetuan
425000,planta_3,exterior,3,120.0,yes,no,berruguete,tetuan
960000,planta_3,exterior,4,215.0,yes,yes,valdeacederas,tetuan
530000,planta_2,exterior,4,120.0,yes,no,cuzco-castillejos,tetuan
345000,entreplanta,interior,3,99.0,yes,no,cuzco-castillejos,tetuan
440000,bajo,exterior,1,147.0,yes,no,ventilla-almenara,tetuan
850000,planta_6,exterior,3,183.0,yes,no,cuatro_caminos,tetuan
220000,bajo,exterior,1,62.0,yes,no,bellas_vistas,tetuan
520000,planta_1,exterior,4,83.0,yes,yes,cuatro_caminos,tetuan
375000,planta_2,exterior,3,85.0,no,no,bellas_vistas,tetuan
160000,bajo,exterior,1,60.0,no,no,berruguete,tetuan
159000,bajo,exterior,2,100.0,yes,no,valdeacederas,tetuan
990000,planta_8,exterior,3,130.0,yes,no,cuzco-castillejos,tetuan
185000,planta_1,interior,1,46.0,yes,no,cuatro_caminos,tetuan
295000,planta_2,exterior,2,80.0,yes,yes,valdeacederas,tetuan
118800,planta_1,exterior,1,46.0,no,no,valdeacederas,tetuan
285000,planta_3,exterior,3,108.0,no,no,bellas_vistas,tetuan
200000,planta_1,exterior,1,60.0,no,no,valdeacederas,tetuan
115000,bajo,unknow,3,45.0,no,no,cuatro_caminos,tetuan
540000,planta_2,interior,4,100.0,yes,no,cuatro_caminos,tetuan
133000,bajo,exterior,2,45.0,no,no,bellas_vistas,tetuan
418000,bajo,interior,3,120.0,no,no,bellas_vistas,tetuan
279800,entreplanta,exterior,3,80.0,yes,no,bellas_vistas,tetuan
189000,entreplanta,exterior,1,74.0,yes,no,valdeacederas,tetuan
440000,semi-sotano,exterior,3,388.0,no,yes,berruguete,tetuan
470000,planta_1,exterior,3,99.0,no,no,berruguete,tetuan
135000,bajo,interior,2,34.0,no,no,berruguete,tetuan
124000,bajo,unknow,1,29.0,no,no,bellas_vistas,tetuan
380000,planta_2,exterior,1,70.0,yes,no,cuatro_caminos,tetuan
340000,planta_2,exterior,3,83.0,no,no,ventilla-almenara,tetuan
299900,planta_2,exterior,2,87.0,yes,yes,valdeacederas,tetuan
154900,bajo,exterior,1,60.0,no,no,valdeacederas,tetuan
225000,planta_1,exterior,2,41.0,no,no,bellas_vistas,tetuan
210000,planta_1,exterior,3,65.0,no,no,berruguete,tetuan
